month,threshold,confederation,fitted,fitted_pct,is_forecast
1994-02,5,OFC,0.003612537247671173,0.3612537247671173,False
1994-03,5,OFC,0.003576411875194461,0.3576411875194461,False
1994-04,5,OFC,0.0035406477564425163,0.35406477564425165,False
1994-05,5,OFC,0.0035052412788780913,0.3505241278878091,False
1994-06,5,OFC,0.0034701888660893104,0.34701888660893104,False
1994-07,5,OFC,0.0034354869774284175,0.34354869774284175,False
1994-08,5,OFC,0.0034011321076541333,0.34011321076541334,False
1994-09,5,OFC,0.003367120786577592,0.3367120786577592,False
1994-10,5,OFC,0.003333449578711816,0.33334495787118157,False
1994-11,5,OFC,0.0033001150829246977,0.3300115082924698,False
1994-12,5,OFC,0.0032671139320954506,0.32671139320954506,False
1995-01,5,OFC,0.003234442792774496,0.32344427927744956,False
1995-02,5,OFC,0.003202098364846751,0.3202098364846751,False
1995-03,5,OFC,0.0031700773811982833,0.31700773811982835,False
1995-04,5,OFC,0.0031383766073863006,0.31383766073863006,False
1995-05,5,OFC,0.0031069928413124375,0.31069928413124376,False
1995-06,5,OFC,0.003075922912899313,0.3075922912899313,False
1995-07,5,OFC,0.00304516368377032,0.304516368377032,False
1995-08,5,OFC,0.0030147120469326168,0.30147120469326166,False
1995-09,5,OFC,0.0029845649264632905,0.29845649264632906,False
1995-10,5,OFC,0.0029547192771986574,0.29547192771986575,False
1995-11,5,OFC,0.0029251720844266707,0.29251720844266704,False
1995-12,5,OFC,0.002895920363582404,0.2895920363582404,False
1996-01,5,OFC,0.0028669611599465798,0.286696115994658,False
1996-02,5,OFC,0.002838291548347114,0.2838291548347114,False
1996-03,5,OFC,0.002809908632863643,0.2809908632863643,False
1996-04,5,OFC,0.0027818095465350066,0.2781809546535007,False
1996-05,5,OFC,0.0027539914510696564,0.2753991451069656,False
1996-06,5,OFC,0.00272645153655896,0.272645153655896,False
1996-07,5,OFC,0.0026991870211933704,0.26991870211933705,False
1996-08,5,OFC,0.0026721951509814366,0.2672195150981437,False
1996-09,5,OFC,0.002645473199471622,0.2645473199471622,False
1996-10,5,OFC,0.002619018467476906,0.2619018467476906,False
1996-11,5,OFC,0.002592828282802137,0.2592828282802137,False
1996-12,5,OFC,0.0025668999999741153,0.25668999999741154,False
1997-01,5,OFC,0.004541230999974374,0.45412309999743744,False
1997-02,5,OFC,0.004495818689974631,0.44958186899746305,False
1997-03,5,OFC,0.006450860503074885,0.6450860503074884,False
1997-04,5,OFC,0.006386351898044136,0.6386351898044136,False
1997-05,5,OFC,0.006322488379063695,0.6322488379063694,False
1997-06,5,OFC,0.006259263495273058,0.6259263495273057,False
1997-07,5,OFC,0.008196670860320329,0.8196670860320329,False
1997-08,5,OFC,0.008114704151717125,0.8114704151717125,False
1997-09,5,OFC,0.008033557110199954,0.8033557110199954,False
1997-10,5,OFC,0.007953221539097954,0.7953221539097953,False
1997-11,5,OFC,0.007873689323706974,0.7873689323706974,False
1997-12,5,OFC,0.009794952430469905,0.9794952430469905,False
1998-01,5,OFC,0.009697002906165207,0.9697002906165206,False
1998-02,5,OFC,0.009600032877103554,0.9600032877103555,False
1998-03,5,OFC,0.009504032548332519,0.9504032548332519,False
1998-04,5,OFC,0.009408992222849194,0.9408992222849194,False
1998-05,5,OFC,0.009314902300620702,0.9314902300620702,False
1998-06,5,OFC,0.009221753277614495,0.9221753277614495,False
1998-07,5,OFC,0.00912953574483835,0.912953574483835,False
1998-08,5,OFC,0.009038240387389967,0.9038240387389966,False
1998-09,5,OFC,0.008947857983516067,0.8947857983516068,False
1998-10,5,OFC,0.008858379403680906,0.8858379403680906,False
1998-11,5,OFC,0.008769795609644096,0.8769795609644095,False
1998-12,5,OFC,0.008682097653547655,0.8682097653547655,False
1999-01,5,OFC,0.008595276677012178,0.8595276677012178,False
1999-02,5,OFC,0.008509323910242056,0.8509323910242056,False
1999-03,5,OFC,0.008424230671139636,0.8424230671139636,False
1999-04,5,OFC,0.00833998836442824,0.833998836442824,False
1999-05,5,OFC,0.008256588480783958,0.8256588480783958,False
1999-06,5,OFC,0.008174022595976119,0.8174022595976118,False
1999-07,5,OFC,0.008092282370016357,0.8092282370016357,False
1999-08,5,OFC,0.008011359546316193,0.8011359546316192,False
1999-09,5,OFC,0.00793124595085303,0.793124595085303,False
1999-10,5,OFC,0.0078519334913445,0.78519334913445,False
1999-11,5,OFC,0.007773414156431055,0.7773414156431055,False
1999-12,5,OFC,0.007695680014866744,0.7695680014866744,False
2000-01,5,OFC,0.007618723214718077,0.7618723214718076,False
2000-02,5,OFC,0.007542535982570896,0.7542535982570896,False
2000-03,5,OFC,0.007467110622745187,0.7467110622745187,False
2000-04,5,OFC,0.007392439516517735,0.7392439516517735,False
2000-05,5,OFC,0.007318515121352558,0.7318515121352558,False
2000-06,5,OFC,0.007245329970139032,0.7245329970139032,False
2000-07,5,OFC,0.007172876670437641,0.7172876670437641,False
2000-08,5,OFC,0.007101147903733265,0.7101147903733265,False
2000-09,5,OFC,0.007030136424695932,0.7030136424695932,False
2000-10,5,OFC,0.006959835060448973,0.6959835060448973,False
2000-11,5,OFC,0.006890236709844484,0.6890236709844484,False
2000-12,5,OFC,0.006821334342746039,0.6821334342746039,False
2001-01,5,OFC,0.006753120999318579,0.6753120999318579,False
2001-02,5,OFC,0.006685589789325393,0.6685589789325392,False
2001-03,5,OFC,0.006618733891432139,0.6618733891432139,False
2001-04,5,OFC,0.006552546552517817,0.6552546552517817,False
2001-05,5,OFC,0.00848702108699264,0.848702108699264,False
2001-06,5,OFC,0.008402150876122713,0.8402150876122714,False
2001-07,5,OFC,0.008318129367361485,0.8318129367361485,False
2001-08,5,OFC,0.00823494807368787,0.8234948073687871,False
2001-09,5,OFC,0.008152598592950993,0.8152598592950993,False
2001-10,5,OFC,0.008071072607021482,0.8071072607021482,False
2001-11,5,OFC,0.007990361880951266,0.7990361880951267,False
2001-12,5,OFC,0.007910458262141753,0.7910458262141753,False
2002-01,5,OFC,0.007831353679520335,0.7831353679520335,False
2002-02,5,OFC,0.007753040142725131,0.7753040142725132,False
2002-03,5,OFC,0.00767550974129788,0.767550974129788,False
2002-04,5,OFC,0.007598754643884901,0.7598754643884901,False
2002-05,5,OFC,0.007522767097446052,0.7522767097446051,False
2002-06,5,OFC,0.007447539426471591,0.7447539426471591,False
2002-07,5,OFC,0.013373064032206877,1.3373064032206876,False
2002-08,5,OFC,0.013239333391884808,1.3239333391884809,False
2002-09,5,OFC,0.01310694005796596,1.310694005796596,False
2002-10,5,OFC,0.0129758706573863,1.2975870657386301,False
2002-11,5,OFC,0.012846111950812438,1.2846111950812438,False
2002-12,5,OFC,0.012717650831304314,1.2717650831304315,False
2003-01,5,OFC,0.01259047432299127,1.259047432299127,False
2003-02,5,OFC,0.012464569579761357,1.2464569579761358,False
2003-03,5,OFC,0.012339923883963743,1.2339923883963744,False
2003-04,5,OFC,0.012216524645124106,1.2216524645124107,False
2003-05,5,OFC,0.012094359398672865,1.2094359398672865,False
2003-06,5,OFC,0.011973415804686137,1.1973415804686136,False
2003-07,5,OFC,0.011853681646639275,1.1853681646639274,False
2003-08,5,OFC,0.011735144830172881,1.1735144830172881,False
2003-09,5,OFC,0.011617793381871152,1.1617793381871153,False
2003-10,5,OFC,0.01150161544805244,1.150161544805244,False
2003-11,5,OFC,0.011386599293571916,1.1386599293571915,False
2003-12,5,OFC,0.011272733300636197,1.1272733300636197,False
2004-01,5,OFC,0.011160005967629835,1.1160005967629834,False
2004-02,5,OFC,0.011048405907953536,1.1048405907953536,False
2004-03,5,OFC,0.010937921848874,1.0937921848874,False
2004-04,5,OFC,0.01082854263038526,1.082854263038526,False
2004-05,5,OFC,0.010720257204081407,1.0720257204081407,False
2004-06,5,OFC,0.010613054632040592,1.0613054632040593,False
2004-07,5,OFC,0.010506924085720185,1.0506924085720186,False
2004-08,5,OFC,0.010401854844862984,1.0401854844862983,False
2004-09,5,OFC,0.010297836296414354,1.0297836296414353,False
2004-10,5,OFC,0.010194857933450211,1.0194857933450212,False
2004-11,5,OFC,0.01009290935411571,1.0092909354115709,False
2004-12,5,OFC,0.009991980260574553,0.9991980260574552,False
2005-01,5,OFC,0.009892060457968806,0.9892060457968807,False
2005-02,5,OFC,0.009793139853389117,0.9793139853389118,False
2005-03,5,OFC,0.009695208454855227,0.9695208454855226,False
2005-04,5,OFC,0.009598256370306674,0.9598256370306674,False
2005-05,5,OFC,0.009502273806603607,0.9502273806603607,False
2005-06,5,OFC,0.009407251068537572,0.9407251068537572,False
2005-07,5,OFC,0.009313178557852195,0.9313178557852195,False
2005-08,5,OFC,0.009220046772273673,0.9220046772273673,False
2005-09,5,OFC,0.009127846304550937,0.9127846304550937,False
2005-10,5,OFC,0.009036567841505427,0.9036567841505426,False
2005-11,5,OFC,0.008946202163090373,0.8946202163090373,False
2005-12,5,OFC,0.00885674014145947,0.8856740141459469,False
2006-01,5,OFC,0.008768172740044874,0.8768172740044874,False
2006-02,5,OFC,0.008680491012644426,0.8680491012644426,False
2006-03,5,OFC,0.008593686102517982,0.8593686102517981,False
2006-04,5,OFC,0.008507749241492802,0.8507749241492801,False
2006-05,5,OFC,0.008422671749077874,0.8422671749077874,False
2006-06,5,OFC,0.008338445031587096,0.8338445031587096,False
2006-07,5,OFC,0.008255060581271225,0.8255060581271225,False
2006-08,5,OFC,0.008172509975458512,0.8172509975458512,False
2006-09,5,OFC,0.008090784875703926,0.8090784875703926,False
2006-10,5,OFC,0.008009877026946886,0.8009877026946886,False
2006-11,5,OFC,0.007929778256677417,0.7929778256677418,False
2006-12,5,OFC,0.007850480474110643,0.7850480474110643,False
2007-01,5,OFC,0.007771975669369537,0.7771975669369536,False
2007-02,5,OFC,0.007694255912675842,0.7694255912675841,False
2007-03,5,OFC,0.007617313353549083,0.7617313353549083,False
2007-04,5,OFC,0.007541140220013592,0.7541140220013592,False
2007-05,5,OFC,0.007465728817813456,0.7465728817813456,False
2007-06,5,OFC,0.007391071529635322,0.7391071529635321,False
2007-07,5,OFC,0.007317160814338968,0.7317160814338969,False
2007-08,5,OFC,0.007243989206195578,0.7243989206195578,False
