month,threshold,confederation,share,share_pct
2002-09,20,CAF,0.1,10.0
2002-09,20,CONCACAF,0.0,0.0
2002-09,20,CONMEBOL,0.05,5.0
2002-09,20,OFC,0.0,0.0
2002-09,20,UEFA,0.8,80.0
2002-10,20,AFC,0.05,5.0
2002-10,20,CAF,0.1,10.0
2002-10,20,CONCACAF,0.0,0.0
2002-10,20,CONMEBOL,0.05,5.0
2002-10,20,OFC,0.0,0.0
2002-10,20,UEFA,0.8,80.0
2002-11,20,AFC,0.0,0.0
2002-11,20,CAF,0.1,10.0
2002-11,20,CONCACAF,0.15,15.0
2002-11,20,CONMEBOL,0.1,10.0
2002-11,20,OFC,0.0,0.0
2002-11,20,UEFA,0.65,65.0
2002-12,20,AFC,0.4,40.0
2002-12,20,CAF,0.45,45.0
2002-12,20,CONCACAF,0.1,10.0
2002-12,20,CONMEBOL,0.05,5.0
2002-12,20,OFC,0.0,0.0
2002-12,20,UEFA,0.0,0.0
2003-01,20,AFC,0.15,15.0
2003-01,20,CAF,0.2,20.0
2003-01,20,CONCACAF,0.4,40.0
2003-01,20,CONMEBOL,0.05,5.0
2003-01,20,OFC,0.0,0.0
2003-01,20,UEFA,0.2,20.0
2003-02,20,AFC,0.0,0.0
2003-02,20,CAF,0.1,10.0
2003-02,20,CONCACAF,0.15,15.0
2003-02,20,CONMEBOL,0.1,10.0
2003-02,20,OFC,0.05,5.0
2003-02,20,UEFA,0.6,60.0
2003-03,20,AFC,0.0,0.0
2003-03,20,CAF,0.15,15.0
2003-03,20,CONCACAF,0.2,20.0
2003-03,20,CONMEBOL,0.05,5.0
2003-03,20,OFC,0.0,0.0
2003-03,20,UEFA,0.6,60.0
2003-04,20,AFC,0.05,5.0
2003-04,20,CAF,0.0,0.0
2003-04,20,CONCACAF,0.1,10.0
2003-04,20,CONMEBOL,0.15,15.0
2003-04,20,OFC,0.0,0.0
2003-04,20,UEFA,0.7,70.0
2003-05,20,AFC,0.1,10.0
2003-05,20,CAF,0.4,40.0
2003-05,20,CONCACAF,0.15,15.0
2003-05,20,CONMEBOL,0.0,0.0
2003-05,20,OFC,0.1,10.0
2003-05,20,UEFA,0.25,25.0
2003-06,20,AFC,0.0,0.0
2003-06,20,CAF,0.05,5.0
2003-06,20,CONCACAF,0.1,10.0
2003-06,20,CONMEBOL,0.15,15.0
2003-06,20,OFC,0.0,0.0
2003-06,20,UEFA,0.7,70.0
2003-07,20,AFC,0.0,0.0
2003-07,20,CAF,0.2,20.0
2003-07,20,CONCACAF,0.5,50.0
2003-07,20,CONMEBOL,0.25,25.0
2003-07,20,OFC,0.05,5.0
2003-07,20,UEFA,0.0,0.0
2003-08,20,AFC,0.0,0.0
2003-08,20,CAF,0.0,0.0
2003-08,20,CONCACAF,0.1,10.0
2003-08,20,CONMEBOL,0.15,15.0
2003-08,20,OFC,0.05,5.0
2003-08,20,UEFA,0.7,70.0
2003-09,20,AFC,0.0,0.0
2003-09,20,CAF,0.05,5.0
2003-09,20,CONCACAF,0.0,0.0
2003-09,20,CONMEBOL,0.15,15.0
2003-09,20,OFC,0.05,5.0
2003-09,20,UEFA,0.75,75.0
2003-10,20,AFC,0.05,5.0
2003-10,20,CAF,0.05,5.0
2003-10,20,CONCACAF,0.05,5.0
2003-10,20,CONMEBOL,0.1,10.0
2003-10,20,OFC,0.0,0.0
2003-10,20,UEFA,0.75,75.0
2003-11,20,AFC,0.0,0.0
2003-11,20,CAF,0.1,10.0
2003-11,20,CONCACAF,0.05,5.0
2003-11,20,CONMEBOL,0.2,20.0
2003-11,20,OFC,0.0,0.0
2003-11,20,UEFA,0.65,65.0
2003-12,20,AFC,0.5,50.0
2003-12,20,CAF,0.2,20.0
2003-12,20,CONCACAF,0.1,10.0
2003-12,20,CONMEBOL,0.1,10.0
2003-12,20,OFC,0.0,0.0
2003-12,20,UEFA,0.1,10.0
2004-01,20,AFC,0.2,20.0
2004-01,20,CAF,0.55,55.00000000000001
2004-01,20,CONCACAF,0.15,15.0
2004-01,20,CONMEBOL,0.0,0.0
2004-01,20,OFC,0.0,0.0
2004-01,20,UEFA,0.1,10.0
2004-02,20,AFC,0.05,5.0
2004-02,20,CAF,0.1,10.0
2004-02,20,CONCACAF,0.1,10.0
2004-02,20,CONMEBOL,0.1,10.0
2004-02,20,OFC,0.05,5.0
2004-02,20,UEFA,0.6,60.0
2004-03,20,AFC,0.0,0.0
2004-03,20,CAF,0.0,0.0
2004-03,20,CONCACAF,0.1,10.0
2004-03,20,CONMEBOL,0.15,15.0
2004-03,20,OFC,0.05,5.0
2004-03,20,UEFA,0.7,70.0
2004-04,20,AFC,0.05,5.0
2004-04,20,CAF,0.05,5.0
2004-04,20,CONCACAF,0.1,10.0
2004-04,20,CONMEBOL,0.15,15.0
2004-04,20,OFC,0.0,0.0
2004-04,20,UEFA,0.65,65.0
2004-05,20,AFC,0.05,5.0
2004-05,20,CAF,0.15,15.0
2004-05,20,CONCACAF,0.0,0.0
2004-05,20,CONMEBOL,0.05,5.0
2004-05,20,OFC,0.05,5.0
2004-05,20,UEFA,0.7,70.0
2004-06,20,AFC,0.05,5.0
2004-06,20,CAF,0.05,5.0
2004-06,20,CONCACAF,0.1,10.0
2004-06,20,CONMEBOL,0.1,10.0
2004-06,20,OFC,0.05,5.0
2004-06,20,UEFA,0.65,65.0
2004-07,20,AFC,0.15,15.0
2004-07,20,CAF,0.3,30.0
2004-07,20,CONCACAF,0.15,15.0
2004-07,20,CONMEBOL,0.2,20.0
2004-07,20,OFC,0.0,0.0
2004-07,20,UEFA,0.2,20.0
2004-08,20,AFC,0.1,10.0
2004-08,20,CAF,0.0,0.0
2004-08,20,CONCACAF,0.05,5.0
2004-08,20,CONMEBOL,0.1,10.0
2004-08,20,OFC,0.0,0.0
2004-08,20,UEFA,0.75,75.0
2004-09,20,AFC,0.1,10.0
2004-09,20,CAF,0.05,5.0
2004-09,20,CONCACAF,0.1,10.0
2004-09,20,CONMEBOL,0.15,15.0
2004-09,20,OFC,0.0,0.0
2004-09,20,UEFA,0.6,60.0
2004-10,20,AFC,0.05,5.0
2004-10,20,CAF,0.05,5.0
2004-10,20,CONCACAF,0.1,10.0
2004-10,20,CONMEBOL,0.1,10.0
2004-10,20,OFC,0.05,5.0
2004-10,20,UEFA,0.65,65.0
2004-11,20,AFC,0.05,5.0
2004-11,20,CAF,0.0,0.0
2004-11,20,CONCACAF,0.1,10.0
2004-11,20,CONMEBOL,0.15,15.0
2004-11,20,OFC,0.05,5.0
2004-11,20,UEFA,0.65,65.0
2004-12,20,AFC,0.35,35.0
2004-12,20,CAF,0.0,0.0
2004-12,20,CONCACAF,0.4,40.0
2004-12,20,CONMEBOL,0.05,5.0
2004-12,20,OFC,0.0,0.0
2004-12,20,UEFA,0.2,20.0
2005-01,20,AFC,0.3,30.0
2005-01,20,CAF,0.05,5.0
2005-01,20,CONCACAF,0.45,45.0
2005-01,20,CONMEBOL,0.1,10.0
2005-01,20,OFC,0.0,0.0
2005-01,20,UEFA,0.1,10.0
2005-02,20,AFC,0.1,10.0
2005-02,20,CAF,0.0,0.0
2005-02,20,CONCACAF,0.1,10.0
2005-02,20,CONMEBOL,0.1,10.0
2005-02,20,OFC,0.05,5.0
2005-02,20,UEFA,0.65,65.0
2005-03,20,AFC,0.1,10.0
2005-03,20,CAF,0.0,0.0
2005-03,20,CONCACAF,0.1,10.0
2005-03,20,CONMEBOL,0.15,15.0
2005-03,20,OFC,0.05,5.0
2005-03,20,UEFA,0.6,60.0
2005-04,20,AFC,0.0,0.0
2005-04,20,CAF,0.36363636363636365,36.36363636363637
2005-04,20,CONCACAF,0.2727272727272727,27.27272727272727
2005-04,20,CONMEBOL,0.09090909090909091,9.090909090909092
2005-04,20,OFC,0.0,0.0
2005-04,20,UEFA,0.2727272727272727,27.27272727272727
2005-05,20,AFC,0.2,20.0
2005-05,20,CAF,0.25,25.0
2005-05,20,CONCACAF,0.15,15.0
2005-05,20,CONMEBOL,0.15,15.0
2005-05,20,OFC,0.0,0.0
2005-05,20,UEFA,0.25,25.0
2005-06,20,AFC,0.1,10.0
2005-06,20,CAF,0.0,0.0
2005-06,20,CONCACAF,0.15,15.0
2005-06,20,CONMEBOL,0.1,10.0
2005-06,20,OFC,0.0,0.0
2005-06,20,UEFA,0.65,65.0
2005-07,20,AFC,0.3,30.0
2005-07,20,CAF,0.15,15.0
2005-07,20,CONCACAF,0.55,55.00000000000001
2005-07,20,CONMEBOL,0.0,0.0
2005-07,20,OFC,0.0,0.0
2005-07,20,UEFA,0.0,0.0
2005-08,20,AFC,0.1,10.0
2005-08,20,CAF,0.0,0.0
2005-08,20,CONCACAF,0.1,10.0
2005-08,20,CONMEBOL,0.1,10.0
2005-08,20,OFC,0.0,0.0
2005-08,20,UEFA,0.7,70.0
2005-09,20,AFC,0.05,5.0
2005-09,20,CAF,0.0,0.0
2005-09,20,CONCACAF,0.1,10.0
2005-09,20,CONMEBOL,0.1,10.0
2005-09,20,OFC,0.05,5.0
2005-09,20,UEFA,0.7,70.0
2005-10,20,AFC,0.0,0.0
2005-10,20,CAF,0.0,0.0
2005-10,20,CONCACAF,0.1,10.0
2005-10,20,CONMEBOL,0.15,15.0
2005-10,20,OFC,0.05,5.0
2005-10,20,UEFA,0.7,70.0
2005-11,20,AFC,0.1,10.0
2005-11,20,CAF,0.0,0.0
2005-11,20,CONCACAF,0.05,5.0
2005-11,20,CONMEBOL,0.15,15.0
2005-11,20,OFC,0.05,5.0
2005-11,20,UEFA,0.65,65.0
2005-12,20,AFC,0.4,40.0
2005-12,20,CAF,0.35,35.0
2005-12,20,CONCACAF,0.05,5.0
2005-12,20,CONMEBOL,0.15,15.0
2005-12,20,OFC,0.0,0.0
2005-12,20,UEFA,0.05,5.0
2006-01,20,AFC,0.05,5.0
2006-01,20,CAF,0.45,45.0
2006-01,20,CONCACAF,0.2,20.0
2006-01,20,CONMEBOL,0.05,5.0
2006-01,20,OFC,0.0,0.0
2006-01,20,UEFA,0.25,25.0
2006-02,20,AFC,0.2,20.0
2006-02,20,CAF,0.35,35.0
2006-02,20,CONCACAF,0.25,25.0
2006-02,20,CONMEBOL,0.0,0.0
2006-02,20,OFC,0.0,0.0
2006-02,20,UEFA,0.2,20.0
2006-03,20,AFC,0.05,5.0
2006-03,20,CAF,0.05,5.0
2006-03,20,CONCACAF,0.1,10.0
2006-03,20,CONMEBOL,0.1,10.0
2006-03,20,OFC,0.0,0.0
2006-03,20,UEFA,0.7,70.0
2006-04,20,AFC,0.3,30.0
2006-04,20,CAF,0.35,35.0
2006-04,20,CONCACAF,0.1,10.0
2006-04,20,CONMEBOL,0.05,5.0
2006-04,20,OFC,0.05,5.0
2006-04,20,UEFA,0.15,15.0
2006-05,20,AFC,0.1,10.0
2006-05,20,CAF,0.1,10.0
2006-05,20,CONCACAF,0.1,10.0
2006-05,20,CONMEBOL,0.1,10.0
2006-05,20,OFC,0.0,0.0
2006-05,20,UEFA,0.6,60.0
2006-06,20,AFC,0.05,5.0
2006-06,20,CAF,0.05,5.0
2006-06,20,CONCACAF,0.1,10.0
2006-06,20,CONMEBOL,0.15,15.0
2006-06,20,OFC,0.0,0.0
2006-06,20,UEFA,0.65,65.0
2006-07,20,AFC,0.2,20.0
2006-07,20,CAF,0.35,35.0
2006-07,20,CONCACAF,0.1,10.0
2006-07,20,CONMEBOL,0.05,5.0
2006-07,20,OFC,0.0,0.0
2006-07,20,UEFA,0.3,30.0
2006-08,20,AFC,0.05,5.0
2006-08,20,CAF,0.1,10.0
2006-08,20,CONCACAF,0.05,5.0
2006-08,20,CONMEBOL,0.1,10.0
2006-08,20,OFC,0.0,0.0
2006-08,20,UEFA,0.7,70.0
2006-09,20,AFC,0.05,5.0
2006-09,20,CAF,0.1,10.0
2006-09,20,CONCACAF,0.0,0.0
2006-09,20,CONMEBOL,0.15,15.0
2006-09,20,OFC,0.0,0.0
2006-09,20,UEFA,0.7,70.0
2006-10,20,AFC,0.0,0.0
2006-10,20,CAF,0.15,15.0
2006-10,20,CONCACAF,0.0,0.0
2006-10,20,CONMEBOL,0.15,15.0
2006-10,20,OFC,0.0,0.0
2006-10,20,UEFA,0.7,70.0
2006-11,20,AFC,0.05,5.0
2006-11,20,CAF,0.1,10.0
2006-11,20,CONCACAF,0.0,0.0
2006-11,20,CONMEBOL,0.1,10.0
2006-11,20,OFC,0.0,0.0
2006-11,20,UEFA,0.75,75.0
2006-12,20,AFC,0.2,20.0
2006-12,20,CAF,0.5,50.0
2006-12,20,CONCACAF,0.1,10.0
2006-12,20,CONMEBOL,0.05,5.0
2006-12,20,OFC,0.0,0.0
2006-12,20,UEFA,0.15,15.0
2007-01,20,AFC,0.4,40.0
2007-01,20,CAF,0.0,0.0
2007-01,20,CONCACAF,0.5,50.0
2007-01,20,CONMEBOL,0.05,5.0
2007-01,20,OFC,0.0,0.0
2007-01,20,UEFA,0.05,5.0
2007-02,20,AFC,0.0,0.0
2007-02,20,CAF,0.2,20.0
2007-02,20,CONCACAF,0.0,0.0
2007-02,20,CONMEBOL,0.15,15.0
2007-02,20,OFC,0.0,0.0
2007-02,20,UEFA,0.65,65.0
2007-03,20,AFC,0.0,0.0
2007-03,20,CAF,0.15,15.0
2007-03,20,CONCACAF,0.1,10.0
2007-03,20,CONMEBOL,0.1,10.0
2007-03,20,OFC,0.0,0.0
2007-03,20,UEFA,0.65,65.0
2007-04,20,AFC,0.058823529411764705,5.88235294117647
2007-04,20,CAF,0.5882352941176471,58.82352941176471
2007-04,20,CONCACAF,0.17647058823529413,17.647058823529413
2007-04,20,CONMEBOL,0.11764705882352941,11.76470588235294
2007-04,20,OFC,0.058823529411764705,5.88235294117647
2007-04,20,UEFA,0.0,0.0
2007-05,20,AFC,0.05,5.0
2007-05,20,CAF,0.2,20.0
2007-05,20,CONCACAF,0.35,35.0
2007-05,20,CONMEBOL,0.15,15.0
2007-05,20,OFC,0.05,5.0
2007-05,20,UEFA,0.2,20.0
2007-06,20,AFC,0.0,0.0
2007-06,20,CAF,0.1,10.0
2007-06,20,CONCACAF,0.1,10.0
2007-06,20,CONMEBOL,0.2,20.0
2007-06,20,OFC,0.0,0.0
2007-06,20,UEFA,0.6,60.0
2007-07,20,AFC,0.35,35.0
2007-07,20,CAF,0.05,5.0
2007-07,20,CONCACAF,0.2,20.0
2007-07,20,CONMEBOL,0.35,35.0
2007-07,20,OFC,0.0,0.0
2007-07,20,UEFA,0.05,5.0
2007-08,20,AFC,0.0,0.0
2007-08,20,CAF,0.15,15.0
2007-08,20,CONCACAF,0.1,10.0
2007-08,20,CONMEBOL,0.1,10.0
2007-08,20,OFC,0.0,0.0
2007-08,20,UEFA,0.65,65.0
2007-09,20,AFC,0.0,0.0
2007-09,20,CAF,0.1,10.0
2007-09,20,CONCACAF,0.1,10.0
2007-09,20,CONMEBOL,0.15,15.0
2007-09,20,OFC,0.0,0.0
2007-09,20,UEFA,0.65,65.0
2007-10,20,AFC,0.0,0.0
2007-10,20,CAF,0.0,0.0
2007-10,20,CONCACAF,0.1,10.0
2007-10,20,CONMEBOL,0.15,15.0
2007-10,20,OFC,0.0,0.0
2007-10,20,UEFA,0.75,75.0
2007-11,20,AFC,0.0,0.0
2007-11,20,CAF,0.05,5.0
2007-11,20,CONCACAF,0.05,5.0
2007-11,20,CONMEBOL,0.2,20.0
2007-11,20,OFC,0.0,0.0
2007-11,20,UEFA,0.7,70.0
2007-12,20,AFC,0.3,30.0
2007-12,20,CAF,0.65,65.0
2007-12,20,CONCACAF,0.05,5.0
2007-12,20,CONMEBOL,0.0,0.0
2007-12,20,OFC,0.0,0.0
2007-12,20,UEFA,0.0,0.0
2008-01,20,AFC,0.25,25.0
2008-01,20,CAF,0.5,50.0
2008-01,20,CONCACAF,0.15,15.0
2008-01,20,CONMEBOL,0.05,5.0
2008-01,20,OFC,0.0,0.0
2008-01,20,UEFA,0.05,5.0
2008-02,20,AFC,0.0,0.0
2008-02,20,CAF,0.2,20.0
2008-02,20,CONCACAF,0.1,10.0
2008-02,20,CONMEBOL,0.1,10.0
2008-02,20,OFC,0.0,0.0
2008-02,20,UEFA,0.6,60.0
2008-03,20,AFC,0.0,0.0
2008-03,20,CAF,0.1,10.0
2008-03,20,CONCACAF,0.15,15.0
2008-03,20,CONMEBOL,0.1,10.0
2008-03,20,OFC,0.0,0.0
2008-03,20,UEFA,0.65,65.0
2008-04,20,AFC,0.4,40.0
2008-04,20,CAF,0.2,20.0
2008-04,20,CONCACAF,0.4,40.0
2008-04,20,CONMEBOL,0.0,0.0
2008-04,20,OFC,0.0,0.0
2008-04,20,UEFA,0.0,0.0
2008-05,20,AFC,0.0,0.0
2008-05,20,CAF,0.1,10.0
2008-05,20,CONCACAF,0.1,10.0
2008-05,20,CONMEBOL,0.15,15.0
2008-05,20,OFC,0.0,0.0
2008-05,20,UEFA,0.65,65.0
2008-06,20,AFC,0.0,0.0
2008-06,20,CAF,0.05,5.0
2008-06,20,CONCACAF,0.15,15.0
2008-06,20,CONMEBOL,0.2,20.0
2008-06,20,OFC,0.0,0.0
2008-06,20,UEFA,0.6,60.0
2008-07,20,AFC,0.15,15.0
2008-07,20,CAF,0.4,40.0
2008-07,20,CONCACAF,0.35,35.0
2008-07,20,CONMEBOL,0.0,0.0
2008-07,20,OFC,0.1,10.0
2008-07,20,UEFA,0.0,0.0
2008-08,20,AFC,0.1,10.0
2008-08,20,CAF,0.0,0.0
2008-08,20,CONCACAF,0.1,10.0
2008-08,20,CONMEBOL,0.15,15.0
2008-08,20,OFC,0.0,0.0
2008-08,20,UEFA,0.65,65.0
2008-09,20,AFC,0.0,0.0
2008-09,20,CAF,0.05,5.0
2008-09,20,CONCACAF,0.1,10.0
2008-09,20,CONMEBOL,0.25,25.0
2008-09,20,OFC,0.0,0.0
2008-09,20,UEFA,0.6,60.0
2008-10,20,AFC,0.0,0.0
2008-10,20,CAF,0.05,5.0
2008-10,20,CONCACAF,0.1,10.0
2008-10,20,CONMEBOL,0.25,25.0
2008-10,20,OFC,0.0,0.0
2008-10,20,UEFA,0.6,60.0
2008-11,20,AFC,0.15,15.0
2008-11,20,CAF,0.0,0.0
2008-11,20,CONCACAF,0.1,10.0
2008-11,20,CONMEBOL,0.25,25.0
2008-11,20,OFC,0.0,0.0
2008-11,20,UEFA,0.5,50.0
2008-12,20,AFC,0.45,45.0
2008-12,20,CAF,0.1,10.0
2008-12,20,CONCACAF,0.3,30.0
2008-12,20,CONMEBOL,0.05,5.0
2008-12,20,OFC,0.0,0.0
2008-12,20,UEFA,0.1,10.0
2009-01,20,AFC,0.55,55.00000000000001
2009-01,20,CAF,0.1,10.0
2009-01,20,CONCACAF,0.25,25.0
2009-01,20,CONMEBOL,0.05,5.0
2009-01,20,OFC,0.0,0.0
2009-01,20,UEFA,0.05,5.0
2009-02,20,AFC,0.05,5.0
2009-02,20,CAF,0.1,10.0
2009-02,20,CONCACAF,0.05,5.0
2009-02,20,CONMEBOL,0.25,25.0
2009-02,20,OFC,0.0,0.0
2009-02,20,UEFA,0.55,55.00000000000001
2009-03,20,AFC,0.05,5.0
2009-03,20,CAF,0.0,0.0
2009-03,20,CONCACAF,0.1,10.0
2009-03,20,CONMEBOL,0.25,25.0
2009-03,20,OFC,0.0,0.0
2009-03,20,UEFA,0.6,60.0
2009-04,20,AFC,0.0,0.0
2009-04,20,CAF,0.0,0.0
2009-04,20,CONCACAF,0.05,5.0
2009-04,20,CONMEBOL,0.25,25.0
2009-04,20,OFC,0.0,0.0
2009-04,20,UEFA,0.7,70.0
2009-05,20,AFC,0.25,25.0
2009-05,20,CAF,0.2,20.0
2009-05,20,CONCACAF,0.25,25.0
2009-05,20,CONMEBOL,0.15,15.0
2009-05,20,OFC,0.0,0.0
2009-05,20,UEFA,0.15,15.0
2009-06,20,AFC,0.0,0.0
2009-06,20,CAF,0.05,5.0
2009-06,20,CONCACAF,0.1,10.0
2009-06,20,CONMEBOL,0.25,25.0
2009-06,20,OFC,0.0,0.0
2009-06,20,UEFA,0.6,60.0
2009-07,20,AFC,0.15,15.0
2009-07,20,CAF,0.25,25.0
2009-07,20,CONCACAF,0.55,55.00000000000001
2009-07,20,CONMEBOL,0.0,0.0
2009-07,20,OFC,0.0,0.0
2009-07,20,UEFA,0.05,5.0
2009-08,20,AFC,0.05,5.0
2009-08,20,CAF,0.05,5.0
2009-08,20,CONCACAF,0.15,15.0
2009-08,20,CONMEBOL,0.2,20.0
2009-08,20,OFC,0.0,0.0
2009-08,20,UEFA,0.55,55.00000000000001
2009-09,20,AFC,0.05,5.0
2009-09,20,CAF,0.05,5.0
2009-09,20,CONCACAF,0.15,15.0
2009-09,20,CONMEBOL,0.2,20.0
2009-09,20,OFC,0.0,0.0
2009-09,20,UEFA,0.55,55.00000000000001
2009-10,20,AFC,0.15,15.0
2009-10,20,CAF,0.05,5.0
2009-10,20,CONCACAF,0.1,10.0
2009-10,20,CONMEBOL,0.2,20.0
2009-10,20,OFC,0.0,0.0
2009-10,20,UEFA,0.5,50.0
2009-11,20,AFC,0.1,10.0
2009-11,20,CAF,0.15,15.0
2009-11,20,CONCACAF,0.05,5.0
2009-11,20,CONMEBOL,0.2,20.0
2009-11,20,OFC,0.0,0.0
2009-11,20,UEFA,0.5,50.0
2009-12,20,AFC,0.5,50.0
2009-12,20,CAF,0.4,40.0
2009-12,20,CONCACAF,0.0,0.0
2009-12,20,CONMEBOL,0.05,5.0
2009-12,20,OFC,0.0,0.0
2009-12,20,UEFA,0.05,5.0
2010-01,20,AFC,0.25,25.0
2010-01,20,CAF,0.3,30.0
2010-01,20,CONCACAF,0.2,20.0
2010-01,20,CONMEBOL,0.1,10.0
2010-01,20,OFC,0.0,0.0
2010-01,20,UEFA,0.15,15.0
2010-02,20,AFC,0.6,60.0
2010-02,20,CAF,0.0,0.0
2010-02,20,CONCACAF,0.25,25.0
2010-02,20,CONMEBOL,0.1,10.0
2010-02,20,OFC,0.0,0.0
2010-02,20,UEFA,0.05,5.0
2010-03,20,AFC,0.15,15.0
2010-03,20,CAF,0.05,5.0
2010-03,20,CONCACAF,0.05,5.0
2010-03,20,CONMEBOL,0.2,20.0
2010-03,20,OFC,0.0,0.0
2010-03,20,UEFA,0.55,55.00000000000001
2010-04,20,AFC,0.2222222222222222,22.22222222222222
2010-04,20,CAF,0.1111111111111111,11.11111111111111
2010-04,20,CONCACAF,0.5555555555555556,55.55555555555556
2010-04,20,CONMEBOL,0.0,0.0
2010-04,20,OFC,0.0,0.0
2010-04,20,UEFA,0.1111111111111111,11.11111111111111
2010-05,20,AFC,0.1,10.0
2010-05,20,CAF,0.0,0.0
2010-05,20,CONCACAF,0.1,10.0
2010-05,20,CONMEBOL,0.15,15.0
2010-05,20,OFC,0.0,0.0
2010-05,20,UEFA,0.65,65.0
2010-06,20,AFC,0.1,10.0
2010-06,20,CAF,0.1,10.0
2010-06,20,CONCACAF,0.1,10.0
2010-06,20,CONMEBOL,0.25,25.0
2010-06,20,OFC,0.0,0.0
2010-06,20,UEFA,0.45,45.0
2010-07,20,AFC,0.0,0.0
2010-07,20,CAF,0.42857142857142855,42.857142857142854
2010-07,20,CONCACAF,0.07142857142857142,7.142857142857142
2010-07,20,CONMEBOL,0.2857142857142857,28.57142857142857
2010-07,20,OFC,0.0,0.0
2010-07,20,UEFA,0.21428571428571427,21.428571428571427
2010-08,20,AFC,0.1,10.0
2010-08,20,CAF,0.15,15.0
2010-08,20,CONCACAF,0.05,5.0
2010-08,20,CONMEBOL,0.2,20.0
2010-08,20,OFC,0.0,0.0
2010-08,20,UEFA,0.5,50.0
2010-09,20,AFC,0.1,10.0
2010-09,20,CAF,0.15,15.0
2010-09,20,CONCACAF,0.05,5.0
2010-09,20,CONMEBOL,0.15,15.0
2010-09,20,OFC,0.0,0.0
2010-09,20,UEFA,0.55,55.00000000000001
2010-10,20,AFC,0.1,10.0
2010-10,20,CAF,0.1,10.0
2010-10,20,CONCACAF,0.05,5.0
2010-10,20,CONMEBOL,0.2,20.0
2010-10,20,OFC,0.0,0.0
2010-10,20,UEFA,0.55,55.00000000000001
2010-11,20,AFC,0.05,5.0
2010-11,20,CAF,0.1,10.0
2010-11,20,CONCACAF,0.0,0.0
2010-11,20,CONMEBOL,0.25,25.0
2010-11,20,OFC,0.0,0.0
2010-11,20,UEFA,0.6,60.0
2010-12,20,AFC,0.4,40.0
2010-12,20,CAF,0.15,15.0
2010-12,20,CONCACAF,0.3,30.0
2010-12,20,CONMEBOL,0.0,0.0
2010-12,20,OFC,0.0,0.0
2010-12,20,UEFA,0.15,15.0
2011-01,20,AFC,0.55,55.00000000000001
2011-01,20,CAF,0.15,15.0
2011-01,20,CONCACAF,0.2,20.0
2011-01,20,CONMEBOL,0.05,5.0
2011-01,20,OFC,0.0,0.0
2011-01,20,UEFA,0.05,5.0
2011-02,20,AFC,0.1,10.0
2011-02,20,CAF,0.1,10.0
2011-02,20,CONCACAF,0.05,5.0
2011-02,20,CONMEBOL,0.1,10.0
2011-02,20,OFC,0.0,0.0
2011-02,20,UEFA,0.65,65.0
2011-03,20,AFC,0.1,10.0
2011-03,20,CAF,0.1,10.0
2011-03,20,CONCACAF,0.05,5.0
2011-03,20,CONMEBOL,0.25,25.0
2011-03,20,OFC,0.0,0.0
2011-03,20,UEFA,0.5,50.0
2011-04,20,AFC,0.3333333333333333,33.33333333333333
2011-04,20,CAF,0.16666666666666666,16.666666666666664
2011-04,20,CONCACAF,0.16666666666666666,16.666666666666664
2011-04,20,CONMEBOL,0.16666666666666666,16.666666666666664
2011-04,20,OFC,0.16666666666666666,16.666666666666664
2011-04,20,UEFA,0.0,0.0
2011-05,20,AFC,0.0,0.0
2011-05,20,CAF,0.25,25.0
2011-05,20,CONCACAF,0.25,25.0
2011-05,20,CONMEBOL,0.2,20.0
2011-05,20,OFC,0.0,0.0
2011-05,20,UEFA,0.3,30.0
2011-06,20,AFC,0.15,15.0
2011-06,20,CAF,0.1,10.0
2011-06,20,CONCACAF,0.05,5.0
2011-06,20,CONMEBOL,0.25,25.0
2011-06,20,OFC,0.0,0.0
2011-06,20,UEFA,0.45,45.0
2011-07,20,AFC,0.4,40.0
2011-07,20,CAF,0.05,5.0
2011-07,20,CONCACAF,0.2,20.0
2011-07,20,CONMEBOL,0.35,35.0
2011-07,20,OFC,0.0,0.0
2011-07,20,UEFA,0.0,0.0
2011-08,20,AFC,0.15,15.0
2011-08,20,CAF,0.05,5.0
2011-08,20,CONCACAF,0.05,5.0
2011-08,20,CONMEBOL,0.1,10.0
2011-08,20,OFC,0.0,0.0
2011-08,20,UEFA,0.65,65.0
2011-09,20,AFC,0.15,15.0
2011-09,20,CAF,0.05,5.0
2011-09,20,CONCACAF,0.1,10.0
2011-09,20,CONMEBOL,0.25,25.0
2011-09,20,OFC,0.0,0.0
2011-09,20,UEFA,0.45,45.0
2011-10,20,AFC,0.15,15.0
