confederation,month,log_mean,log_p5,log_p95,elo_mean,elo_p5,elo_p95
OFC,2013-12,7.305958386273955,7.27274506849415,7.3389599804449475,1489.43666306075,1440.499300074156,1539.1105859458225
OFC,2014-01,7.305611649483757,7.27239421831451,7.338665001880146,1488.9200633466885,1439.993989238528,1538.6566427938349
OFC,2014-02,7.305261744221002,7.272077653400922,7.3383686675766,1488.398922532917,1439.5382096937562,1538.2007502623962
OFC,2014-03,7.304908761350449,7.271792041919918,7.338088165772655,1487.873382401642,1439.1271197737228,1537.7693416713764
OFC,2014-04,7.304552791736858,7.271444580023436,7.3377814248841595,1487.3435845434863,1438.6271651129555,1537.2977171047598
OFC,2014-05,7.304193926244985,7.271021658785196,7.337261614680333,1486.809670347102,1438.0188674304713,1536.498823738688
OFC,2014-06,7.303832255739592,7.270634315920066,7.337110883895643,1486.2717809893038,1437.4619689572953,1536.267241734285
OFC,2014-07,7.303467871085439,7.2702057585661635,7.336809596918047,1485.7300574257026,1436.846066027591,1535.804453923408
OFC,2014-08,7.3031008631472805,7.269776023788429,7.336263328471274,1485.1846403818352,1436.228735962523,1534.9657219707146
OFC,2014-09,7.302731322789879,7.2693593142678665,7.335867506872188,1484.6356703448016,1435.6303704366526,1534.3582691402441
OFC,2014-10,7.302359340877991,7.269001414048361,7.335431193716077,1484.0832875554102,1435.1166499425547,1533.6889558078112
OFC,2014-11,7.301985008276376,7.268636120184607,7.334949534972643,1483.5276320008045,1434.5925064090754,1532.950419046377
OFC,2014-12,7.301608415849794,7.268274862446328,7.334461733186165,1482.9688434076065,1434.07434234869,1532.2028246539812
OFC,2015-01,7.301229654463003,7.26790980251482,7.33397133744999,1482.4070612355526,1433.5509150206149,1531.4516226396704
OFC,2015-02,7.300848814980764,7.267578671624007,7.333468410021365,1481.842424671615,1433.0763004188232,1530.6816071042208
OFC,2015-03,7.300465988267829,7.267159402906735,7.3329155344642425,1481.2750726246309,1432.4755822938362,1529.8355647628725
OFC,2015-04,7.300081265188966,7.266819581182644,7.332352113484482,1480.7051437204238,1431.9888790889697,1528.9738666832602
OFC,2015-05,7.299694736608929,7.266394528938984,7.331785039898736,1480.1327762974042,1431.3803379021024,1528.1070728076932
OFC,2015-06,7.299306493392476,7.266039071960215,7.331342012572926,1479.5581084026742,1430.87163419015,1527.4302287511025
OFC,2015-07,7.298916626404369,7.265627054527517,7.3309406475710395,1478.981277788617,1430.2822115748581,1526.8172938614782
OFC,2015-08,7.298525226509364,7.265326833801175,7.3305053797574615,1478.4024219099674,1429.8528762459746,1526.1528639289959
OFC,2015-09,7.298132384572222,7.264998995963222,7.330095026749681,1477.8216779213735,1429.3841929870298,1525.5267309968724
OFC,2015-10,7.297738191457702,7.264591768033687,7.3296921497970775,1477.2391826754476,1428.8022260450764,1524.912255204169
OFC,2015-11,7.29734273803056,7.264261981847399,7.329303219875832,1476.6550727212825,1428.3311062944447,1524.3192865161393
OFC,2015-12,7.296946115155557,7.263835370164545,7.328878793691651,1476.0694843034642,1427.7218925366863,1523.6724627484966
OFC,2016-01,7.296548413697453,7.2632435517324465,7.32847254147623,1475.4825533615629,1426.8771894703968,1523.0535932920238
OFC,2016-02,7.296149724521005,7.262656107785927,7.328193844145528,1474.8944155300865,1426.0392254965755,1522.6291820538033
OFC,2016-03,7.2957501384909715,7.262122668588417,7.327852518412134,1474.3052061389237,1425.2787229972896,1522.1095591645262
OFC,2016-04,7.295349746472113,7.26166293368684,7.327506743480428,1473.7150602142638,1424.623623119817,1521.5833425930264
OFC,2016-05,7.294948639329189,7.261361590083219,7.327156854486939,1473.1241124799694,1424.1943867931,1521.0510493901022
OFC,2016-06,7.294546907926955,7.261071353772942,7.326782132759872,1472.5324973594372,1423.7810942838692,1520.4811849298924
OFC,2016-07,7.294144643130172,7.260856634457319,7.326315444744419,1471.9403489779281,1423.4754132005814,1519.7717602412215
OFC,2016-08,7.2937419358036015,7.260659162553824,7.326030893403734,1471.3478011653474,1423.194344760188,1519.339368620018
OFC,2016-09,7.293338876811997,7.26028312451035,7.325401708465341,1470.754987459507,1422.659270924786,1518.3837292503806
OFC,2016-10,7.292935557020121,7.259810694499544,7.324929128652468,1470.1620411098506,1421.9873232225582,1517.66634572125
OFC,2016-11,7.292532067292732,7.25932600844506,7.324648476747123,1469.569095081626,1421.2982713389279,1517.2404661797655
OFC,2016-12,7.292128498494587,7.2589175296734565,7.324364274218591,1468.9762820605338,1420.7178199203508,1516.8093207537645
OFC,2017-01,7.291724941490446,7.258633770846604,7.324077262846438,1468.383734457833,1420.3147374711903,1516.3740395473733
OFC,2017-02,7.291321487145071,7.258120317323387,7.323677632213153,1467.791584415893,1419.5856572463267,1515.7681698524668
OFC,2017-03,7.290918226323214,7.257680553296464,7.323051492292682,1467.1999638142115,1418.9615120336084,1514.8193840828658
OFC,2017-04,7.290515249889641,7.25716543139864,7.322499374630902,1466.609004275891,1418.230761855151,1513.9832562331012
OFC,2017-05,7.290112648709106,7.256713920441917,7.321938196905281,1466.0188371745508,1417.5905600375136,1513.1338825059602
OFC,2017-06,7.289710513646369,7.256276644177271,7.321451782812322,1465.4295936417063,1416.9708164969907,1512.3980505238728
OFC,2017-07,7.289308935566192,7.256035090360032,7.321061948310769,1464.8414045745994,1416.6285840232113,1511.8085801925236
OFC,2017-08,7.28890800533333,7.255795078495289,7.320677819919757,1464.254400644461,1416.2886192733956,1511.2279633047078
OFC,2017-09,7.288507813812543,7.255559549461544,7.320293281969451,1463.6687123052375,1415.9550832054376,1510.646950917316
OFC,2017-10,7.288108451868589,7.255168041290807,7.319902307682584,1463.0844698027634,1415.4008312207857,1510.0564417926942
OFC,2017-11,7.28771001036623,7.254739122557272,7.319516378628553,1462.5018031843642,1414.7938675657454,1509.4737798586498
OFC,2017-12,7.287312580170222,7.254349341761588,7.319123445549158,1461.9208423089183,1414.2425151868874,1508.88077378291
OFC,2018-01,7.286916252145326,7.253971608430739,7.318608355886399,1461.3417168573612,1413.7084095050595,1508.1037656245103
OFC,2018-02,7.286521117156298,7.253541997195141,7.3180709109130095,1460.7645563436188,1413.1011949273197,1507.2934624835957
OFC,2018-03,7.286127266067899,7.25312748836794,7.3176633152148245,1460.1894901259964,1412.5155733891534,1506.6792205808497
OFC,2018-04,7.285734789744887,7.252708876417686,7.3172601064566205,1459.616647419006,1411.9244016324872,1506.071836208123
OFC,2018-05,7.285343779052022,7.25230977152759,7.316907635718554,1459.046157305621,1411.3610078691106,1505.541082663413
OFC,2018-06,7.284954324854061,7.251966069369202,7.316613096214862,1458.4781487499833,1410.8760033682586,1505.0977064379417
OFC,2018-07,7.284566518015764,7.251517855882951,7.31628936986047,1457.9127506105503,1410.2437713183376,1504.6105457723904
OFC,2018-08,7.284180449401893,7.2511438326981965,7.315968521098549,1457.350091653663,1409.7164060807042,1504.1278704167437
OFC,2018-09,7.283796209877201,7.250794041385163,7.315606197361756,1456.7903005675669,1409.2233857542337,1503.5829879306098
OFC,2018-10,7.28341389030645,7.250428440455055,7.315180070456644,1456.2335059768711,1408.7082666754272,1502.942407239083
OFC,2018-11,7.283033581554399,7.249995932643672,7.314710214811379,1455.6798364574292,1408.0991209593508,1502.2364075538874
OFC,2018-12,7.282655374485805,7.249645948882624,7.314242286873032,1455.1294205516701,1407.6063953621342,1501.5336344488535
OFC,2019-01,7.282279359965429,7.249322344950354,7.313868935436086,1454.582386784368,1407.1509621781602,1500.9731390622949
OFC,2019-02,7.281905628858031,7.248951308564431,7.31361084764805,1454.038863678831,1406.628954762675,1500.5858052179144
OFC,2019-03,7.281534272028365,7.248586845759884,7.313356503906138,1453.4989797735454,1406.116384209497,1500.2041895121552
OFC,2019-04,7.2811653803411955,7.248230359822152,7.313212760197878,1452.9628636392536,1405.6152129268896,1499.9885597116959
OFC,2019-05,7.2807990446612765,7.247848243697603,7.313072708827439,1452.430643896457,1405.0782073036717,1499.778498962002
OFC,2019-06,7.280435355853371,7.247497829363698,7.312809851016079,1451.9024492333704,1404.5859341786165,1499.3843229790891
OFC,2019-07,7.280074404782235,7.247200478033377,7.312544509784974,1451.3784084243139,1404.1683411383099,1498.986526880598
OFC,2019-08,7.279716282312629,7.246804224292229,7.3122532982989235,1450.8586503485337,1403.6120438986961,1498.5500680689643
OFC,2019-09,7.27936107930931,7.24628387753082,7.312016430889755,1450.3433040094724,1402.8818687679657,1498.1951524025544
OFC,2019-10,7.279008855562053,7.245915512585272,7.3117214961997865,1449.8324537083315,1402.3651914310917,1497.7533480267007
OFC,2019-11,7.2786595465606725,7.245643063383828,7.311396374437163,1449.326004526042,1401.9831705219663,1497.2664747792562
OFC,2019-12,7.278313056720001,7.245317266177154,7.310943016542334,1448.8238168543012,1401.5264830234203,1496.5878311401284
OFC,2020-01,7.277969290454869,7.244892951700494,7.3105929908641105,1448.32575120398,1400.9319207267815,1496.0640802527237
OFC,2020-02,7.277628152180108,7.244467696543872,7.310256782761927,1447.8316681669728,1400.3362938828814,1495.561176000263
OFC,2020-03,7.277289546310548,7.24411857876507,7.310046641953962,1447.3414283809884,1399.847496733312,1495.2469288779694
OFC,2020-04,7.276953377261021,7.243786485787116,7.309842108694352,1446.8548924972588,1399.3826943969352,1494.9411323571962
OFC,2020-05,7.276619549446357,7.243588217156661,7.30954868343597,1446.3719211511434,1399.1052682273014,1494.5025438711903
OFC,2020-06,7.276287967281387,7.243391259791439,7.3093740343674645,1445.8923749356493,1398.8297316212854,1494.2415532434495
OFC,2020-07,7.275958535180944,7.243014972947786,7.309204002710726,1445.4161143778433,1398.3034695267968,1493.9875065737704
OFC,2020-08,7.275631157559855,7.24266466242276,7.308829613142347,1444.94299991814,1397.81371447019,1493.4282784217457
OFC,2020-09,7.2753057388329525,7.242355273524543,7.308576400721695,1444.4728918924843,1397.3813143988964,1493.0501704266694
OFC,2020-10,7.2749821834150685,7.242102841935051,7.308153050216191,1444.0056505174039,1397.0286148276941,1492.4182231336
OFC,2020-11,7.2746603957210345,7.241688479144227,7.307732089554361,1443.5411358779215,1396.4498578349333,1491.790112355696
OFC,2020-12,7.274340280165679,7.241442454536101,7.30744662151537,1443.0792079183384,1396.106339364385,1491.3643183377087
OFC,2021-01,7.274021741163833,7.2414095730740815,7.307282113670105,1442.619726435877,1396.060439312232,1491.1189960086435
OFC,2021-02,7.27370468313033,7.241016253920751,7.307116298949975,1442.1625510771592,1395.511448227419,1490.8717657939228
OFC,2021-03,7.273389010479997,7.240582586446811,7.306948537616895,1441.707541337544,1394.9063877548422,1490.6216750484411
OFC,2021-04,7.273074627627669,7.240178023729199,7.306778189932783,1441.254556563307,1394.342174868119,1490.367771778423
OFC,2021-05,7.272761438988175,7.23995869293781,7.306598833456472,1440.8034559566415,1394.0363871862396,1490.1004846590827
OFC,2021-06,7.272449348976345,7.239604462715369,7.306327582758665,1440.3540985835027,1393.5426640049436,1489.6963450776898
OFC,2021-07,7.27213826200701,7.239272803837887,7.305617261342727,1439.9063433842787,1393.0805598959357,1488.638557575208
OFC,2021-08,7.271828082495003,7.2389373036344375,7.305065072106202,1439.4600491872695,1392.6132593084449,1487.8167742486596
OFC,2021-09,7.271518714855153,7.238575937587168,7.304476804583686,1439.0150747249963,1392.1101069971928,1486.9418025466384
OFC,2021-10,7.2712100635022905,7.23824912800905,7.304372735589636,1438.5712786533204,1391.6552264102816,1486.7870620042734
OFC,2021-11,7.270902032851248,7.23791961980509,7.304259128830209,1438.128519573359,1391.1967400984258,1486.6181612183639
OFC,2021-12,7.270594527316856,7.237594643242639,7.303954710236001,1437.686656056216,1390.7447072325017,1486.165675883357
OFC,2022-01,7.270287451313945,7.237242982206994,7.303654686752307,1437.245546670507,1390.255722475288,1485.719860100107
OFC,2022-02,7.269980709257345,7.236952893827688,7.303344673922295,1436.8050500126694,1389.8524839546112,1485.25934349164
OFC,2022-03,7.269674205561888,7.2365781003154375,7.303012314447422,1436.3650247400699,1389.3316738494834,1484.7657828113238
OFC,2022-04,7.269367844642405,7.236248587692353,7.302880233035118,1435.9253296068925,1388.8739472960644,1484.5696826091723
OFC,2022-05,7.269061530913726,7.2359243169475675,7.302461309890525,1435.4858235027982,1388.4236496185226,1483.9478996482242
OFC,2022-06,7.268755168790682,7.235576842323758,7.302023778513256,1435.0463654943599,1387.9412905929307,1483.298770441261
OFC,2022-07,7.2684486626881055,7.235191232713112,7.301763832219529,1434.6068148692698,1387.4061903389697,1482.9132360580015
OFC,2022-08,7.268141917020826,7.23483140951383,7.301500326974519,1434.167031183294,1386.9070592098756,1482.5225286577056
OFC,2022-09,7.267834836203674,7.234551411369584,7.301034012675258,1433.7268743099887,1386.518782255753,1481.8313682400765
OFC,2022-10,7.267527324651481,7.234319201286085,7.300745214746772,1433.2862044931674,1386.1968558945073,1481.403480073974
OFC,2022-11,7.2672192867790795,7.234079947523324,7.3004789242071695,1432.844882402096,1385.865242718116,1481.0090508050039
OFC,2022-12,7.2669106270012955,7.233786575610241,7.300195394271932,1432.402769189433,1385.458728382403,1480.5891989487461
OFC,2023-01,7.266601249732965,7.233510594995676,7.299945463550605,1431.9597265518942,1385.0764213938203,1480.219199488307
OFC,2023-02,7.266291059388918,7.233210087501844,7.29961822538409,1431.5156167936245,1384.6602580779406,1479.7348945287754
OFC,2023-03,7.265979960383981,7.232925332001879,7.299285033277557,1431.070302892291,1384.266024750216,1479.2419407230511
OFC,2023-04,7.265667857132991,7.232698958823018,7.299039245163597,1430.6236485678762,1383.9526994305654,1478.8784058388478
OFC,2023-05,7.265354654050776,7.23239425259816,7.298749692145066,1430.1755183541518,1383.5310645958857,1478.4502567526026
OFC,2023-06,7.265040255552166,7.23205812751713,7.298576681081569,1429.7257776728463,1383.0661032436865,1478.1944884262102
OFC,2023-07,7.264724566051993,7.231823676067523,7.298431452167876,1429.2742929104818,1382.7418801493916,1477.9798264130206
OFC,2023-08,7.264407489965088,7.231555413507619,7.298130064307927,1428.8209314978649,1382.3709922977537,1477.5344490116604
OFC,2023-09,7.264088931706281,7.231330491628607,7.297730981800353,1428.3655619922363,1382.060101445759,1476.9449080667293
OFC,2023-10,7.263768795690405,7.230975939032942,7.297475730830791,1427.9080541620576,1381.570176271019,1476.5679643393596
OFC,2023-11,7.263446986332289,7.230791526109957,7.297061298153512,1427.4482790744164,1381.3154220446202,1475.9561534266393
OFC,2023-12,7.263123408046762,7.230429028750926,7.296583699652312,1426.986109185054,1380.814786441271,1475.2514090305626
OFC,2024-01,7.26279796524866,7.230118214837753,7.296243423531499,1426.5214184309918,1380.385676515909,1474.7495015220518
OFC,2024-02,7.26247056235281,7.230000411973793,7.295913526523716,1426.0540823257354,1380.2230727082658,1474.2630659428576
OFC,2024-03,7.262141103774043,7.229854961951024,7.295761945847493,1425.5839780570589,1380.022333899893,1474.0396118002068
OFC,2024-04,7.261809493927192,7.229614477998783,7.295507094971838,1425.110984587347,1379.690500681722,1473.6639991688994
OFC,2024-05,7.261475637227088,7.229195859000833,7.295164316469783,1424.6349827564673,1379.1130570100306,1473.158945898666
OFC,2024-06,7.261139438088557,7.228956727287963,7.294664543837677,1424.1558553871719,1378.7833065485454,1472.4228848820057
OFC,2024-07,7.260800800926437,7.2285527469362005,7.294130553992356,1423.6734873930159,1378.226417858255,1471.6368361637897
OFC,2024-08,7.2604596301555535,7.228256993004577,7.293656771539219,1423.1877658887443,1377.8188620606868,1470.939766390223
OFC,2024-09,7.260115830190739,7.227944718331348,7.293234681923211,1422.6985803031687,1377.3886724313388,1470.319029166137
OFC,2024-10,7.2597693054468255,7.227462240041137,7.292993087987504,1422.2058224944901,1376.7242726548925,1469.9638505252406
OFC,2024-11,7.259419960338643,7.227092414288193,7.292419863229175,1421.709386868047,1376.2152177795258,1469.1214730575814
OFC,2024-12,7.259067699281021,7.226774890463419,7.291983695910191,1421.209170496487,1375.7783056927583,1468.4808292604675
OFC,2025-01,7.258712426688793,7.22619433074028,7.29167898424774,1420.7050732423256,1374.9798160970145,1468.0334341914534
OFC,2025-02,7.258354046976788,7.225685358418952,7.29123473305795,1420.1969978828695,1374.2801675851736,1467.3814038435123
OFC,2025-03,7.257992464559838,7.225350035472587,7.2908321374667855,1419.684850237496,1373.8194202839184,1466.79076210621
OFC,2025-04,7.2576275838527735,7.224733162430611,7.290851863777717,1419.168539297257,1372.9722061886105,1466.8196969432017
OFC,2025-05,7.257259309270425,7.224116389074989,7.290680562233886,1418.6479773567794,1372.125654631372,1466.5684590120597
OFC,2025-06,7.256887545227622,7.223488306868344,7.2910246745067315,1418.1230801484464,1371.2641174961384,1467.0731997963478
OFC,2025-07,7.2565121961392,7.222795373701133,7.290654492890535,1417.593766978844,1370.3142528459628,1466.53021679306
OFC,2025-08,7.256133166419986,7.221988215640591,7.290155780962995,1417.0599608674179,1369.2086383475203,1465.7990233756757
OFC,2025-09,7.255750360484811,7.221386784144185,7.289841976104238,1416.5215886873482,1368.3854006924587,1465.3391203158433
OFC,2025-10,7.255363682748506,7.2209404083095405,7.289496333778214,1415.978581308607,1367.7747229368772,1464.832724614403
OFC,2025-11,7.254973037625905,7.219914812461526,7.289518110058408,1415.4308737431527,1366.3726579164252,1464.864624408941
OFC,2025-12,7.254578329531834,7.219013407468726,7.289399640613652,1414.8784052922647,1365.1415577518003,1464.6910938066587
OFC,2026-01,7.254179462881128,7.218095412164396,7.289625518794935,1414.32111969598,1363.888941081124,1465.0219712858961
OFC,2026-02,7.253776342088615,7.217055478593841,7.289932718828974,1413.7589652845872,1362.4713225119904,1465.4720962334366
OFC,2026-03,7.253368871569128,7.216185447452232,7.290205873135699,1413.1918951321832,1361.2864455488047,1465.872449924943
OFC,2026-04,7.252956955737497,7.215675562554024,7.290569758405608,1412.6198672122434,1360.592523123367,1466.4059565302339
OFC,2026-05,7.2525404990085525,7.2148976944027625,7.291018397700809,1412.0428445551777,1359.5345729788078,1467.0639930718894
OFC,2026-06,7.252119405797126,7.214345488497385,7.290987976827158,1411.4607954078563,1358.784037964086,1467.0193856333228
OFC,2026-07,7.251693580518047,7.213473413242246,7.2914569153977355,1410.8736933950765,1357.5995943709413,1467.7074661627091
OFC,2026-08,7.251262927586149,7.212347133888562,7.291545388469427,1410.281517682924,1356.071416146992,1467.8373417269333
AFC,1992-01,7.314078346841278,7.283677821215926,7.3449029252776326,1501.537207204556,1456.3343250157611,1548.2846606355715
AFC,1992-02,7.3147676912748585,7.2847008669610265,7.34520276573509,1502.5693990187933,1457.824984201178,1548.7489686778874
AFC,1992-03,7.315446222620357,7.28560411044767,7.3458267264846455,1503.5863885323201,1459.1423499966447,1549.7156267764499
AFC,1992-04,7.316114017955033,7.2866999519976545,7.346505834736023,1504.588233347944,1460.7422155434017,1550.7684089882503
AFC,1992-05,7.316771154356149,7.287374289487924,7.346923541386651,1505.5749931497778,1461.7275809055654,1551.416311475768
AFC,1992-06,7.317417708900973,7.287865967791718,7.347362624968853,1506.546729655604,1462.4464571334427,1552.0976638531524
AFC,1992-07,7.3180537586667604,7.288597270868088,7.347962186258715,1507.5035065695272,1463.5163402312874,1553.0285182175098
AFC,1992-08,7.318679380730779,7.289280539819375,7.348503167247792,1508.445389534971,1464.516656686787,1553.8689045662832
AFC,1992-09,7.31929465217029,7.289861424230889,7.348966349111342,1509.3724460879737,1465.3676188471238,1554.5887950296628
AFC,1992-10,7.319899650062556,7.290503142511893,7.349409821711357,1510.284745610825,1466.3082738486778,1555.2783654820075
AFC,1992-11,7.32049445148484,7.291140584627099,7.349725100022651,1511.182359286089,1467.24325855608,1555.7687889386416
AFC,1992-12,7.321079133514406,7.29170051532281,7.350189808035452,1512.0653600509715,1468.065043210872,1556.491937277254
AFC,1993-01,7.3216537732285145,7.292207272893587,7.350675427114756,1512.933822552079,1468.8091844766975,1557.247982224367
AFC,1993-02,7.32221844770443,7.292778418323538,7.351175815171383,1513.7878231005975,1469.6483279899899,1558.027404125444
AFC,1993-03,7.322773234019417,7.293206827407531,7.3516760597008055,1514.6274396278695,1470.2780733215072,1558.8069940292282
AFC,1993-04,7.3233182092507345,7.293650943756678,7.352110589822244,1515.4527516413968,1470.9311928714662,1559.4844890428249
AFC,1993-05,7.323853450475646,7.294211875380622,7.3526489058385325,1516.2638401813106,1471.7565163716117,1560.3242104525275
AFC,1993-06,7.324379034771416,7.294716667274159,7.3530362383697785,1517.0607877772748,1472.4996344579963,1560.928692025397
AFC,1993-07,7.324895039215308,7.295103555556723,7.353252061762592,1517.8436784058629,1473.0694375602968,1561.265614963568
AFC,1993-08,7.325401540884582,7.295568778049281,7.35355594217325,1518.6125974484312,1473.7549026586257,1561.7401257515626
AFC,1993-09,7.325898616856503,7.296029134340705,7.354165110574207,1519.3676316494746,1474.4335113294862,1562.6917757740034
AFC,1993-10,7.326386344208333,7.296516255616251,7.354521787641077,1520.1088690754827,1475.1519134449013,1563.2492542439925
AFC,1993-11,7.326864800017335,7.2968680774130235,7.3553018478108205,1520.8363990743378,1475.6709958353315,1564.469155721359
AFC,1993-12,7.32733406136077,7.297217826035969,7.355653261897501,1521.5503122352263,1476.1872004921695,1565.019029948105
AFC,1994-01,7.327794205315904,7.2976021654567615,7.3560022182798255,1522.250700349086,1476.7546654802752,1565.5652494898782
AFC,1994-02,7.328245308959999,7.2981326227475325,7.356533373094794,1522.9376563696317,1477.538228799154,1566.3970259814296
AFC,1994-03,7.3286874493703165,7.298609256458462,7.357021804252335,1523.6112743749234,1478.2426409323998,1567.16228995813
AFC,1994-04,7.3291207036241195,7.298945459758342,7.357488565631698,1524.2716495295101,1478.7397145419186,1567.893951751028
AFC,1994-05,7.329545148798671,7.2993947117628455,7.357984171279882,1524.9188780471736,1479.404190572794,1568.6712013879412
AFC,1994-06,7.329960861971235,7.299922467959285,7.35839856550933,1525.5530571542542,1480.1851622054269,1569.321385625594
AFC,1994-07,7.330367920219073,7.300268253104315,7.358911934331167,1526.174285053577,1480.6970763763838,1570.1272327577199
AFC,1994-08,7.330766400619448,7.300791119152463,7.359402645604337,1526.7826608890118,1481.471485324744,1570.8978999344206
AFC,1994-09,7.331156380249624,7.301226910126186,7.359773577700691,1527.378284710636,1482.1172372082328,1571.480704427565
AFC,1994-10,7.331537936186861,7.301625124034557,7.3600442952250535,1527.9612574405355,1482.7075544562367,1571.906190970299
AFC,1994-11,7.331911145508424,7.301967387402051,7.3603790716804465,1528.5316808392552,1483.2151178478805,1572.43251681361
AFC,1994-12,7.332276085291576,7.302334012599562,7.360836501282798,1529.0896574728868,1483.7590021147805,1573.1519563943268
AFC,1995-01,7.33263283261358,7.302582139385772,7.361236540698383,1529.6352906808156,1484.127207725866,1573.7814058175854
AFC,1995-02,7.332981464551697,7.302862003256111,7.361641359240465,1530.1686845441413,1484.5426192680404,1574.4186305444325
AFC,1995-03,7.3333220581831915,7.30324167985331,7.36202518384697,1530.6899438547619,1485.1063728360582,1575.0230465309482
AFC,1995-04,7.333654690585325,7.303615542763293,7.36234152867515,1531.1991740851333,1485.6617034321578,1575.5213758298555
AFC,1995-05,7.33397943883536,7.303983156406361,7.362623624396015,1531.696481358734,1486.2079539658862,1575.9658869292336
AFC,1995-06,7.334296380010563,7.30434463277503,7.362899968351466,1532.1819724212046,1486.7452806274478,1576.4014566204276
AFC,1995-07,7.3346055911881916,7.304703150588479,7.363170586278882,1532.6557546121926,1487.2784000845545,1576.828117851905
AFC,1995-08,7.334907149445511,7.30505472097636,7.363435503915648,1533.1179358379095,1487.8013744792886,1577.2459037964072
AFC,1995-09,7.335201131859786,7.305399378332304,7.363694746999146,1533.5686245443965,1488.3142441348366,1577.6548478464777
AFC,1995-10,7.335487615508277,7.3056573187863,7.364062936323361,1534.0079296914994,1488.698189704516,1578.2358284001982
AFC,1995-11,7.3357666774682455,7.306014512364905,7.3644625921273095,1534.435960727585,1489.2300394151725,1578.8667036110694
AFC,1995-12,7.336038394816958,7.306308889374887,7.364830669859977,1534.8528275649717,1489.6684982422883,1579.4479557675506
AFC,1996-01,7.336302844631675,7.306537173270231,7.365074375173077,1535.2586405560971,1490.0086037810572,1579.832922804401
AFC,1996-02,7.336560103989659,7.306890802801698,7.365299303741574,1535.6535104704303,1490.5356085624135,1580.1883120608243
AFC,1996-03,7.336810249968176,7.307088093007883,7.365487937032823,1536.0375484721226,1490.8297050871624,1580.4864162827512
AFC,1996-04,7.337053359644484,7.307246846990384,7.365750285718886,1536.4108660984018,1491.0663990433363,1580.9011091863124
AFC,1996-05,7.337289510095848,7.307511212710146,7.3660443995985005,1536.7735752387307,1491.4606379814202,1581.36614256182
AFC,1996-06,7.337518778399533,7.307792804911037,7.3663317489393005,1537.1257881147117,1491.880680799466,1581.8206123608886
AFC,1996-07,7.337741241632797,7.308063520954177,7.366576417364728,1537.4676172607485,1492.284612025377,1582.2076813036374
AFC,1996-08,7.337956976872908,7.308328012778434,7.366803983159817,1537.7991755054845,1492.679362809776,1582.5677785992282
AFC,1996-09,7.338166061197126,7.308583957204667,7.366949645003433,1538.120575953995,1493.0614570123118,1582.7983150985347
AFC,1996-10,7.338368571682712,7.308832911086432,7.3671040119212305,1538.4319319707522,1493.4332088654126,1583.0426656944492
AFC,1996-11,7.3385645854069335,7.3089421274211,7.367314909357285,1538.7333571633674,1493.5963215701877,1583.3765607977887
AFC,1996-12,7.338754179447051,7.308995693630561,7.3676002165112555,1539.0249653671046,1493.6763273679726,1583.8283738546988
AFC,1997-01,7.338937430880326,7.309125507292666,7.367766612727115,1539.3068706301713,1493.870239255071,1584.0919391118603
AFC,1997-02,7.339114416784022,7.309409786051216,7.367887411482642,1539.579187199794,1494.294975272872,1584.2833080340856
AFC,1997-03,7.339285214235403,7.309563731638337,7.368076113055724,1539.8420295090737,1494.525033035339,1584.5822923960634
AFC,1997-04,7.339449900311732,7.309800310377002,7.368258482188698,1540.095512164622,1494.8786476535304,1584.871297205527
AFC,1997-05,7.339608552090269,7.31011850399676,7.368506761384663,1540.339749934996,1495.3543849095188,1585.2648361143135
AFC,1997-06,7.33976124664828,7.3102475311697965,7.368644941905903,1540.5748577399077,1495.547338143624,1585.4839044710238
AFC,1997-07,7.339908061063026,7.310399445878967,7.368871998826225,1540.8009506402313,1495.7745508872524,1585.8439405492034
AFC,1997-08,7.3400490724117695,7.3106134308867246,7.369098362781158,1541.0181438288023,1496.0946585540046,1586.2029591310177
AFC,1997-09,7.340184357771776,7.310738030904109,7.369318488617241,1541.2265526220053,1496.2810834727647,1586.552161837786
AFC,1997-10,7.340313994220305,7.310831310210959,7.3695322180106535,1541.4262924521574,1496.420662042347,1586.8912909082967
AFC,1997-11,7.340438058834621,7.310927561399801,7.369739392637586,1541.6174788606897,1496.5647013262592,1587.2200885563839
AFC,1997-12,7.340556628691988,7.311139404719204,7.369938611028662,1541.8002274921205,1496.881772597125,1587.5363232308503
AFC,1998-01,7.340669780869666,7.311387484375656,7.370127888906096,1541.9746540888254,1497.253166278512,1587.8368367804078
AFC,1998-02,7.340777592444919,7.311465248683276,7.370237687834582,1542.140874486608,1497.3696017103423,1588.0111893764588
AFC,1998-03,7.34088014049501,7.311648842177423,7.370409643073068,1542.2990046110654,1497.6445353790682,1588.2842797514595
AFC,1998-04,7.340977502097203,7.311694599903636,7.370642609290636,1542.449160474752,1497.7130645884022,1588.6543391399932
AFC,1998-05,7.341069754328757,7.311821439069102,7.370687171237707,1542.5914581751447,1497.903045176929,1588.725134685718
AFC,1998-06,7.341156974266941,7.311951675097127,7.370723589987717,1542.7260138934028,1498.098138760231,1588.7829959338321
AFC,1998-07,7.341239238989011,7.312064219566055,7.370816005345045,1542.8529438939297,1498.2667509780458,1588.929829525421
AFC,1998-08,7.341316625572235,7.312126434649797,7.370759655557975,1542.9723645247332,1498.3599686885993,1588.8402987704053
AFC,1998-09,7.3413892110938725,7.312245232756391,7.370778194825052,1543.0843922185827,1498.5379816126817,1588.8697581484837
